	G4-A1	G4-A10	G4-A11	G4-A2	G4-A4	G4-A5	G4-A6	G4-A7	G4-B1	G4-B10	G4-B11	G4-B2	G4-B3	G4-B4	G4-B5	G4-B6	G4-B7	G4-B9	G4-C1	G4-C10	G4-C2	G4-C3	G4-C4	G4-C5	G4-C9	G4-D1	G4-D10	G4-D2	G4-D3	G4-D4	G4-D5	G4-D9	G4-J1	G4-J2	G4-J3	G4-J4	G4-J5	G4-K1	G4-K2	G4-K3	G4-K4	G4-K5	G4-L1	G4-L2	G4-L3	G4-L4	G4-L5	G4-M1	G4-M2	G4-M3	G4-M4	G4-M5
G4-D1	0.020872491310155315	0.11045474596097439	0.07991697795643488	0.009413490068108085	0.09566480548906521	0.016508569142383366	0.1750394005508619	0.05898003012607155	0.007551251387291629	0.11224220113392108	0.09946890419133385	0.025073310861506246	0.01767175874479682	0.12794492430826915	0.03816184853445324	0.003007612442187297	0.036236953533115804	0.1061380720657548	0.05045632406483041	0.11149970941567205	0.01943529401911087	0.04879022997870375	0.041100817847108825	0.01745848065133738	0.03198962563737337	0.0	0.12028263391013636	0.022510263664991148	0.017850554797332142	0.031112670841771505	0.03243968878515049	0.028595106692634868	0.2996929964036157	0.3015136948758878	0.31801436021565255	0.2943135194005766	0.28923520711262585	0.29351593800065257	0.2579246166764426	0.2574006242039942	0.28637251297273303	0.2638970784461767	0.3047549660189973	0.3171686175543131	0.3075580423278471	0.312789353201851	0.3093230548722467	0.31620579404607285	0.28712193910536926	0.275382971067492	0.2936569950643802	0.28501043628263273
G4-D10	0.11999197826586236	0.02868242824924098	0.09783686197337743	0.12197458309517098	0.14584136074143697	0.12143366770104719	0.1662562606296263	0.1289543979344895	0.11791476348987125	0.016098223941953243	0.022629655434248882	0.1153570062300806	0.11918282834240232	0.1075170656003202	0.12381363319717309	0.12078517379657287	0.12186264351609194	0.01856473799651974	0.12395382892554874	0.014008477630111066	0.12076434052518463	0.12019164793039061	0.12459834549925278	0.12142090152242113	0.09065925060566175	0.12028263391013636	0.0	0.11437766873764006	0.11692535175390802	0.11611472743873948	0.12092245221767588	0.09423199287508596	0.29874126217654695	0.300561960648819	0.3170626259885838	0.29336178517350786	0.28828347291412865	0.26517725099986217	0.25748656408425497	0.2565441181169283	0.2854207787456643	0.2546977298221024	0.3038032317919286	0.31529201697481496	0.3060404795189389	0.30664745863079573	0.30837132064517797	0.31155459440928623	0.2852453385258712	0.27450741944385415	0.2927052608373115	0.2840587022269926
G4-D2	0.006845780212063175	0.10788016364229147	0.06049699363501644	0.015248500703033931	0.09755518401852223	0.014951293646618248	0.1761721540908044	0.046144466626622596	0.026367435186535216	0.1089358786977959	0.09572217108854399	0.043881834789147325	0.020883144844640447	0.12505049593757242	0.02451752777766127	0.02277086245047814	0.021157536804988396	0.10359508780057532	0.0352385673719992	0.10583555099402846	0.024006108436732822	0.03183153873052507	0.028301538152965374	0.009335988159996884	0.029061065067160358	0.022510263664991148	0.11437766873764006	0.0	0.03552641782796764	0.05163622197525079	0.027179992056610387	0.02616214318214422	0.30027047936747936	0.3020911778397515	0.3185918431795161	0.29489100236444027	0.2898126900764895	0.2894690892023691	0.2585020996403064	0.25797810716785796	0.28694999593659665	0.2598502296478932	0.305332448982861	0.3168212341657473	0.30756969670987133	0.3087425044035674	0.3099005378361104	0.31308381160021864	0.28677455571680355	0.27596045403135566	0.29423447802824393	0.2855879192464965
G4-D3	0.036012384885713046	0.10766802008205568	0.09387151652953568	0.026097765507825284	0.10197163613472957	0.030727370224483245	0.17432734504290484	0.0749739863833158	0.013290342873504852	0.10837473939168288	0.09677039910177748	0.013495330157509058	0.031778113729339336	0.12495813234367735	0.053418340870157205	0.018277014210053504	0.049740876450784934	0.10335134618683608	0.06486458026738992	0.10871298353675334	0.03487486786389856	0.06264652006552876	0.05790606770986897	0.03298455353765302	0.04344547267425935	0.017850554797332142	0.11692535175390802	0.03552641782796764	0.0	0.01980886451685975	0.04605033536292147	0.03251908504381435	0.30022232626083317	0.30204302473310535	0.31854369007287003	0.29484284925779414	0.28976453696984333	0.29127066880058183	0.25856756271858816	0.2579299540612117	0.2869018428299506	0.26165180924610587	0.30528429587621486	0.31677308105910124	0.3075215436032252	0.3105440840017802	0.3098523847294642	0.3139605248460019	0.28672640261015736	0.27591230092470953	0.29418632492159774	0.28553976613985027
G4-D4	0.05039765509440245	0.10687633177866085	0.1093285283680732	0.038872259167043094	0.11543016020573628	0.04448230166152939	0.17126090411489256	0.08865896044765932	0.026294020087087575	0.10758305108828806	0.09569040792679301	0.010416193924361605	0.04688322713135073	0.12490187727910797	0.06639082982967773	0.03074636234772528	0.06510313460601559	0.10255965788344125	0.07966779250852717	0.1079212952333585	0.04924899333330109	0.07893364508747455	0.07183365818245356	0.04713741005863946	0.05925596367957553	0.031112670841771505	0.11611472743873948	0.05163622197525079	0.01980886451685975	0.0	0.06057400510377492	0.04871131092872362	0.29862953410378773	0.30045023257605985	0.31695089791582454	0.29325005710074875	0.2881717448127979	0.2918866471189854	0.2568611543766148	0.2563371619041663	0.2853090506729051	0.26226778756450947	0.30369150371916936	0.31553932667264584	0.30572866936395243	0.3109599802379564	0.3082595925724187	0.3145765031644055	0.28549264822370213	0.2743195087676641	0.29259353276455236	0.2839469739828048
G4-D5	0.027056701096254927	0.11168405661474007	0.07518239203727765	0.028424381917045972	0.0721056990239351	0.022502963651676654	0.15120976881964934	0.05836171544278531	0.03642905374502463	0.11239077589579587	0.10069821478795672	0.05426964615472119	0.034125287740838804	0.10328173357077926	0.03661276615641619	0.03154806243666671	0.03347349601684082	0.10736738266237765	0.04804408429591134	0.11272902001229487	0.03841039691988984	0.04723506850960364	0.04251890323686134	0.02761405879594097	0.032017301250854516	0.03243968878515049	0.12092245221767588	0.027179992056610387	0.04605033536292147	0.06057400510377492	0.0	0.03625916675454736	0.3058760135913961	0.3076967120636682	0.32419737740343285	0.30049653658835707	0.2954182243004063	0.2954309733139435	0.26410763414993726	0.2635836414203459	0.2925555301605133	0.2674943741085273	0.3109379832067777	0.3224267683896641	0.3131752309337882	0.3167020726117932	0.31550607206002707	0.3203287959925045	0.2923800899407203	0.28156598825527235	0.2998400122521606	0.2911934534704132
G4-D9	0.027474337150666855	0.08499359672929306	0.06375690863618642	0.030920671745669058	0.0933293591999771	0.0305682206300979	0.17193718598245408	0.06791609372665627	0.02763977487501834	0.08570031649606313	0.07400775510250966	0.041057978651235276	0.0339562900494346	0.11225458787699755	0.04546185643696404	0.029141769957987583	0.041555681191507154	0.08071512029059685	0.056858888177942914	0.08622954623803623	0.03517851474336829	0.052678371388281874	0.0500415679994956	0.03056348817404226	0.01365952871563446	0.028595106692634868	0.09423199287508596	0.02616214318214422	0.03251908504381435	0.04871131092872362	0.03625916675454736	0.0	0.29775959559225196	0.29958029406452397	0.31608095940428876	0.29238011858921287	0.28730180630126206	0.2666111456736939	0.2560480239289714	0.2554672233926304	0.28443911216136925	0.25363988046294794	0.3028215652076335	0.3143103503905199	0.30505881293464393	0.30566579204650063	0.3073896540608829	0.31057292782499124	0.2842636719415761	0.27344957025612826	0.2917235942530166	0.283077035471269
G4-J1	0.2998683214245642	0.30055172525396384	0.3049565146359149	0.3025518713729177	0.31652898482533837	0.3032853084778091	0.32257990810505366	0.30601099104567	0.30093128876104885	0.29829770791148447	0.3000127083947377	0.2991762603236796	0.30509198176490165	0.31330310969589076	0.3039460316752906	0.30165123937922894	0.3025020910125602	0.29971626881814295	0.3044705895139678	0.3005467594019796	0.2990715929799172	0.2898167275289696	0.3015642680794167	0.30294359828669987	0.30204413089734133	0.2996929964036157	0.29874126217654695	0.30027047936747936	0.30022232626083317	0.29862953410378773	0.3058760135913961	0.29775959559225196	0.0	0.001973599489244365	0.01855071508035239	0.00576172911689832	0.010610690136533638	0.03399662057087749	0.04199773099548858	0.0438213806550586	0.014008537235829345	0.04511357062533807	0.009254368300543605	0.01770497241901298	0.0080943971925469	0.013287454786016643	0.009782959314174715	0.01681854319524795	0.013495923650675775	0.024386475758895514	0.008132200681816385	0.016778759463563886
G4-J2	0.30168901989683633	0.30237242372623596	0.3067393410846395	0.3043725698451898	0.318311811274063	0.30510600695008117	0.3244006065773258	0.3078316895179421	0.302751987233321	0.3001184063837566	0.30183340686700977	0.30099695879595173	0.3069126802371738	0.3151238081681628	0.3057667301475627	0.30347193785150106	0.30432278948483227	0.301536967290415	0.30629128798623995	0.3023674578742516	0.3008922914521893	0.29159955397769427	0.30338496655168884	0.30476429675897193	0.30386482936961345	0.3015136948758878	0.300561960648819	0.3020911778397515	0.30204302473310535	0.30045023257605985	0.3076967120636682	0.29958029406452397	0.001973599489244365	0.0	0.016577115762536596	0.007735328606142683	0.012584289454349435	0.03589376946592142	0.04397133031330437	0.0457949799728744	0.015982136553645138	0.04708716994315386	0.009548805182626208	0.015731373101197186	0.006120797874731109	0.012361955139491334	0.00780935999635892	0.01589304354872264	0.015469522968491566	0.026360075076711315	0.007856699811507497	0.016503258593254997
G4-J3	0.318189685236601	0.3188730890660008	0.32324000642440426	0.3208732351849545	0.33477460459028036	0.3216066722898458	0.34090127191709046	0.32433235485770673	0.31925265257308566	0.3166190717235214	0.31833407220677457	0.31749762413571636	0.3234133455769385	0.3316244735079275	0.3222673954873274	0.3199726031912657	0.32082345482459695	0.31803763263017965	0.32279195332600463	0.3188681232140164	0.31739295679195406	0.30806234729391163	0.3198856318914535	0.3212649620987367	0.3203654947093782	0.31801436021565255	0.3170626259885838	0.3185918431795161	0.31854369007287003	0.31695089791582454	0.32419737740343285	0.31608095940428876	0.01855071508035239	0.016577115762536596	0.0	0.024312444197250704	0.029161405216886028	0.052470885228458025	0.06054844607584096	0.062372095735410985	0.032559252316181723	0.06366428570569044	0.01379454715605815	0.0017706090137688483	0.01122222855187209	0.010691699862787242	0.008767755766177672	0.005508031665011851	0.03204663873102816	0.04293719083924791	0.024433815574044088	0.033080374355791586
G4-J4	0.2944888444215252	0.29517224825092475	0.2995959736446495	0.2971723943698786	0.31116844383407294	0.29790583147477007	0.3172004311020145	0.30063151404263094	0.2955518117580098	0.29291823090844543	0.29463323139169856	0.29379678332064063	0.2997125047618627	0.30792363269285167	0.2985665546722515	0.2962717623761899	0.2971226140095211	0.29433679181510386	0.2990911125109288	0.2951672823989406	0.29369211597687817	0.2844561865377043	0.29618479107637763	0.2975641212836607	0.29666465389430235	0.2943135194005766	0.29336178517350786	0.29489100236444027	0.29484284925779414	0.29325005710074875	0.30049653658835707	0.29238011858921287	0.00576172911689832	0.007735328606142683	0.024312444197250704	0.0	0.00824154731359606	0.032809542253000396	0.038485102066714946	0.03805965153816028	0.008246808118931024	0.03935184150843975	0.010517897041192555	0.0234667015359113	0.013856126309445221	0.019049183902914962	0.015544688431073036	0.022580272312146266	0.008116446647636732	0.023122947018246562	0.007993222035229773	0.016639780816977277
G4-J5	0.28941053213357426	0.2900939360486884	0.294498725344925	0.29209408208192794	0.3060711955343486	0.29282751918681915	0.3121221188140638	0.2955532017546802	0.29047349947005896	0.28783991862049474	0.2895549191037478	0.28871847103268966	0.2946341924739119	0.3028453204049009	0.29348824238430077	0.29119345008823905	0.2920443017215703	0.28925847952715306	0.29401280022297815	0.2900889701109897	0.28861380368892753	0.2793589382379799	0.2911064787884269	0.2924858089957099	0.29158634160635166	0.28923520711262585	0.28828347291412865	0.2898126900764895	0.28976453696984333	0.2881717448127979	0.2954182243004063	0.28730180630126206	0.010610690136533638	0.012584289454349435	0.029161405216886028	0.00824154731359606	0.0	0.027181915969192907	0.03138704085895509	0.03321069051852511	0.007002215475770151	0.034502880488804566	0.01761595824895256	0.02831566255554661	0.018705087329080543	0.023898144922550275	0.020393649450708352	0.02742923333178159	0.003903129479976609	0.014900335716424368	0.004822269701710514	0.008417169515155082
G4-K1	0.29220056808733236	0.266987714077279	0.2714303754827774	0.2963748129699547	0.3072355603985784	0.2956576773811926	0.3127879243411516	0.2989090662902775	0.2932635354238171	0.26473369673479974	0.266448697218053	0.29022460286342827	0.29557449572281097	0.29167593698281385	0.2972031446904883	0.2954741809762659	0.29447529990473825	0.266152257641458	0.2953121412424673	0.2669827482252948	0.29196966822452464	0.279978075854122	0.2953872096764536	0.29491680717887797	0.2684801197206566	0.29351593800065257	0.26517725099986217	0.2894690892023691	0.29127066880058183	0.2918866471189854	0.2954309733139435	0.2666111456736939	0.03399662057087749	0.03589376946592142	0.052470885228458025	0.032809542253000396	0.027181915969192907	0.0	0.03597351729977276	0.03812204088093723	0.02906093451031874	0.030763459717918967	0.04220288920013061	0.050700276214689186	0.04144873875881322	0.04197926744789807	0.043703129462280346	0.04696285364916046	0.026537676929800788	0.02702436606411365	0.029823867416030606	0.029808322111129867
G4-K2	0.25809994175453405	0.2679846292242432	0.27666598670635084	0.26078349164574466	0.2837901496492178	0.261516928750636	0.2809440804602966	0.26449020360821857	0.2591629090338758	0.25675721721724293	0.2585867101409532	0.2574078805965066	0.2633425381923594	0.2717060304730674	0.2622724419032131	0.25988285965205593	0.2609235094166031	0.2583280329202503	0.2627211458842829	0.25921555047471906	0.25730321336702994	0.24840889809908515	0.2597958888951009	0.26117521855952686	0.2605416218943026	0.2579246166764426	0.25748656408425497	0.2585020996403064	0.25856756271858816	0.2568611543766148	0.26410763414993726	0.2560480239289714	0.04199773099548858	0.04397133031330437	0.06054844607584096	0.038485102066714946	0.03138704085895509	0.03597351729977276	0.0	0.017293701939489783	0.03473649432403328	0.019199981891555095	0.04787844901384516	0.05970270341450155	0.050092128188035476	0.055285185781505215	0.0517806903096633	0.05881627419073652	0.03171385875101159	0.01761125523659306	0.03611463050179688	0.02746807172004937
G4-K3	0.25757594922494276	0.2585258810986949	0.26329900864977923	0.26025949917329616	0.27433140212366947	0.2609929362781875	0.28028753590543215	0.2637186195031913	0.2586389165614273	0.25600533571186307	0.2577203365379733	0.2568838881240581	0.2627996095652801	0.2710107377248407	0.26165365967566917	0.25935886717960743	0.26020971881293864	0.2574238969042356	0.26217821731434643	0.2582543874880724	0.25677922078029575	0.24760009937644303	0.2592718961655095	0.26065122608707836	0.2597517589262914	0.2574006242039942	0.2565441181169283	0.25797810716785796	0.2579299540612117	0.2563371619041663	0.2635836414203459	0.2554672233926304	0.0438213806550586	0.0457949799728744	0.062372095735410985	0.03805965153816028	0.03321069051852511	0.03812204088093723	0.017293701939489783	0.0	0.029812843419229254	0.009018807844120569	0.04857754857935284	0.06152635307407158	0.0519157778476055	0.05710883544107525	0.05360433996923332	0.060639923850306546	0.03144130906800064	0.019434904896163088	0.037957216173140615	0.02929172137961939
G4-K4	0.28654783799368155	0.2872312418230813	0.29167390322857956	0.28923138794203507	0.3032463734180032	0.28996482504692633	0.309259424674171	0.29269050761478727	0.2876108053301662	0.28497722448060187	0.2866922249638551	0.28585577689279695	0.291771498334019	0.29998262626500805	0.29062554824440795	0.28833075594834623	0.28918160758167755	0.2863957853872602	0.29115010608308517	0.28722627597109684	0.28575110954903454	0.2765341161216345	0.288243784648534	0.28962311485581715	0.2887236474664588	0.28637251297273303	0.2854207787456643	0.28694999593659665	0.2869018428299506	0.2853090506729051	0.2925555301605133	0.28443911216136925	0.014008537235829345	0.015982136553645138	0.032559252316181723	0.008246808118931024	0.007002215475770151	0.02906093451031874	0.03473649432403328	0.029812843419229254	0.0	0.03110503338950872	0.01876470516012358	0.03171350965484231	0.02210293442837625	0.027295992021845995	0.023791496550004062	0.03082708043107729	0.004367838904955072	0.019374339275564905	0.010885520674100226	0.012891173074295617
G4-K5	0.2625817085328565	0.25666055679209526	0.26123993757078495	0.2667559534154787	0.2798246674772435	0.26603881782671657	0.2853770314198168	0.2692902074786588	0.26364467586934115	0.25417799281075204	0.25589299369400526	0.26060574330895236	0.265955636168335	0.2691833948237297	0.2675842853645838	0.26585532142179	0.2648564403788337	0.2555965540031246	0.2656932816879914	0.25642704458696136	0.2623508086700488	0.2503592162996461	0.2657683504362635	0.265297947624402	0.25792441602518035	0.2638970784461767	0.2546977298221024	0.2598502296478932	0.26165180924610587	0.26226778756450947	0.2674943741085273	0.25363988046294794	0.04511357062533807	0.04708716994315386	0.06366428570569044	0.03935184150843975	0.034502880488804566	0.030763459717918967	0.019199981891555095	0.009018807844120569	0.03110503338950872	0.0	0.049869738549632295	0.06189367669192159	0.05264213923604565	0.0531726679251305	0.05489652993951278	0.05819445126863056	0.031770435543613	0.02076496688998998	0.03928727816696752	0.030621783373446287
G4-L1	0.30493029103994584	0.30561369486934553	0.30999954823952275	0.3076138409882994	0.3215720184289463	0.30834727809319074	0.32764187772043535	0.3110729606610516	0.30599325837643054	0.3033596775268662	0.3050746780101194	0.3042382299390613	0.3101539513802833	0.31836507931127234	0.3090080012906722	0.3067132089946105	0.3075640606279418	0.3047782384335245	0.30953255912934957	0.30560872901736125	0.3041335625952989	0.29485976113257767	0.30662623769479835	0.30800556790208156	0.3071061005127231	0.3047549660189973	0.3038032317919286	0.305332448982861	0.30528429587621486	0.30369150371916936	0.3109379832067777	0.3028215652076335	0.009254368300543605	0.009548805182626208	0.01379454715605815	0.010517897041192555	0.01761595824895256	0.04220288920013061	0.04787844901384516	0.04857754857935284	0.01876470516012358	0.049869738549632295	0.0	0.012948804494718745	0.0069786946614120585	0.008603481066521174	0.005927883698284764	0.012062375270953711	0.018557893266057435	0.03251629396537677	0.01738656898235999	0.026033127764107492
G4-L2	0.3164190762228322	0.31710248005223196	0.3214693974106353	0.32002749252361506	0.33384265667246976	0.31983606327607705	0.3394897006739117	0.32256174584393793	0.3174820435593168	0.3148484627097526	0.3165634631930057	0.31572701512194745	0.32164273656316966	0.3298538644941586	0.3208558242441487	0.3191268605299263	0.31905284581082816	0.31626702361641085	0.32102134431223583	0.31709751420024757	0.3156223477781852	0.306310674320488	0.31903988923011406	0.3194943530849678	0.31859488569560934	0.3171686175543131	0.31529201697481496	0.3168212341657473	0.31677308105910124	0.31553932667264584	0.3224267683896641	0.3143103503905199	0.01770497241901298	0.015731373101197186	0.0017706090137688483	0.0234667015359113	0.02831566255554661	0.050700276214689186	0.05970270341450155	0.06152635307407158	0.03171350965484231	0.06189367669192159	0.012948804494718745	0.0	0.00981065730869337	0.008940026860792113	0.00794094911661198	0.004602417514390765	0.03027602971725931	0.04209144817790849	0.023588072912704684	0.03223463169445218
G4-L3	0.3069674566847289	0.30785094259635587	0.31221785995475937	0.310416917297149	0.32425101745777735	0.3105845258202011	0.3296790433652183	0.3133102083880619	0.30803042402121356	0.3055969252538766	0.30711184365490246	0.3064754776660716	0.3121911170250665	0.3206023270382827	0.3110451669354554	0.3095162853034602	0.30980130835495223	0.30701548616053487	0.3115697247741326	0.30784597674437164	0.30637081032230934	0.29707807284781423	0.3094293140036481	0.31024281562909184	0.3093433482397334	0.3075580423278471	0.3060404795189389	0.30756969670987133	0.3075215436032252	0.30572866936395243	0.3131752309337882	0.30505881293464393	0.0080943971925469	0.006120797874731109	0.01122222855187209	0.013856126309445221	0.018705087329080543	0.04144873875881322	0.050092128188035476	0.0519157778476055	0.02210293442837625	0.05264213923604565	0.0069786946614120585	0.00981065730869337	0.0	0.007365707358822569	0.003579022879756759	0.011020427427509309	0.02102449226138336	0.03248087295144242	0.013977497686238606	0.022624056467986108
G4-L4	0.3112739012063034	0.30845792170821257	0.31282483906661607	0.31564822817115307	0.32891874996700976	0.3149310925823908	0.33438464789799816	0.3181824814914757	0.3123368685427882	0.30620390436573325	0.30771882276675927	0.3094980180646265	0.31464782884178194	0.3212093061501394	0.3162764778094592	0.31474759617746423	0.31374871510593666	0.30762246527239157	0.3143854743614383	0.30845295585622823	0.31124308342572304	0.299137874984678	0.31466062487765195	0.3141902223800763	0.3099503273515901	0.312789353201851	0.30664745863079573	0.3087425044035674	0.3105440840017802	0.3109599802379564	0.3167020726117932	0.30566579204650063	0.013287454786016643	0.012361955139491334	0.010691699862787242	0.019049183902914962	0.023898144922550275	0.04197926744789807	0.055285185781505215	0.05710883544107525	0.027295992021845995	0.0531726679251305	0.008603481066521174	0.008940026860792113	0.007365707358822569	0.0	0.00624891884091981	0.005240801437501068	0.025820314942025295	0.03767393054491216	0.02021865495099883	0.028865213732746337
G4-L5	0.3094983798931953	0.310181783722595	0.31454870108099836	0.31218192984154874	0.3260832992468745	0.3129153669464401	0.3322099665736847	0.3156410495143009	0.3105613472296799	0.30792776638011554	0.3096427668633688	0.3088063187923107	0.31472204023353273	0.3229331681645217	0.3135760901439217	0.31128129784785985	0.3121321494811911	0.30934632728677386	0.3141006479825989	0.3101768178706106	0.3087016514485484	0.2993710419505059	0.31119432654804763	0.31257365675533083	0.31167418936597246	0.3093230548722467	0.30837132064517797	0.3099005378361104	0.3098523847294642	0.3082595925724187	0.31550607206002707	0.3073896540608829	0.009782959314174715	0.00780935999635892	0.008767755766177672	0.015544688431073036	0.020393649450708352	0.043703129462280346	0.0517806903096633	0.05360433996923332	0.023791496550004062	0.05489652993951278	0.005927883698284764	0.00794094911661198	0.003579022879756759	0.00624891884091981	0.0	0.008102619564137437	0.02327888296485049	0.03416943507307023	0.015666059807866416	0.024312618589613918
G4-M1	0.3148904241327524	0.3133650574867032	0.31773197484510657	0.3190646690153747	0.33256440935949505	0.31855781596310223	0.3382114533609369	0.3215989223356975	0.3159533914692372	0.3111110401442238	0.3128260406274771	0.3129144589088483	0.31826435176823104	0.32611644192863004	0.31989300073590843	0.31816403702168594	0.3171651559501583	0.31252960105088207	0.31800199728788736	0.31336009163471884	0.3146595242699448	0.30257325184067346	0.3180770657218738	0.317606663224298	0.3148574631300807	0.31620579404607285	0.31155459440928623	0.31308381160021864	0.3139605248460019	0.3145765031644055	0.3203287959925045	0.31057292782499124	0.01681854319524795	0.01589304354872264	0.005508031665011851	0.022580272312146266	0.02742923333178159	0.04696285364916046	0.05881627419073652	0.060639923850306546	0.03082708043107729	0.05819445126863056	0.012062375270953711	0.004602417514390765	0.011020427427509309	0.005240801437501068	0.008102619564137437	0.0	0.02931320620901893	0.04120501895414347	0.023749743360230138	0.03239630214197763
G4-M2	0.2863723977738884	0.2870558016032881	0.29149846300878657	0.2899808140746714	0.30389065828239453	0.2897893848271333	0.3094430222249679	0.29251506739499417	0.2874353651103731	0.2848017842608087	0.2865931789713945	0.2856803366730038	0.29159605811422595	0.299807186045215	0.29080914579520495	0.2890801820809825	0.2890061673618844	0.286220345167467	0.2909746658632921	0.28705083575130386	0.2855756693292415	0.2763586759304128	0.28899321078117035	0.289447674636024	0.2885482072466658	0.28712193910536926	0.2852453385258712	0.28677455571680355	0.28672640261015736	0.28549264822370213	0.2923800899407203	0.2842636719415761	0.013495923650675775	0.015469522968491566	0.03204663873102816	0.008116446647636732	0.003903129479976609	0.026537676929800788	0.03171385875101159	0.03144130906800064	0.004367838904955072	0.031770435543613	0.018557893266057435	0.03027602971725931	0.02102449226138336	0.025820314942025295	0.02327888296485049	0.02931320620901893	0.0	0.01619880285699951	0.007669631192305216	0.009639186232958367
G4-M3	0.27555829608844057	0.2764891824256207	0.28108749921608406	0.278241846036794	0.29229470353630954	0.27897528314168535	0.2982698827689299	0.28170096628097474	0.2766212634249251	0.2739876825753608	0.275702683315757	0.27486623498755597	0.28078195642877796	0.288993084559767	0.27963600651059556	0.27734121404310524	0.2781920656764365	0.275406243739162	0.2801605641778442	0.2762367343229987	0.27476156764379356	0.2655824462399409	0.27725424300043583	0.27863357295057617	0.27773410576121776	0.275382971067492	0.27450741944385415	0.27596045403135566	0.27591230092470953	0.2743195087676641	0.28156598825527235	0.27344957025612826	0.024386475758895514	0.026360075076711315	0.04293719083924791	0.023122947018246562	0.014900335716424368	0.02702436606411365	0.01761125523659306	0.019434904896163088	0.019374339275564905	0.02076496688998998	0.03251629396537677	0.04209144817790849	0.03248087295144242	0.03767393054491216	0.03416943507307023	0.04120501895414347	0.01619880285699951	0.0	0.018522311276977527	0.009856816483456312
G4-M4	0.2938323200853288	0.2945535959382759	0.299015193355548	0.29651587003368235	0.3105876635449715	0.2972493071385737	0.3165439067658183	0.2999749897064345	0.2948952874218135	0.2922617065722491	0.29397670705550233	0.29314025898444424	0.2990559804256663	0.3072671083566553	0.2979100303360552	0.29561523803999346	0.2964660896733247	0.2936802674789074	0.2984345881747325	0.29452969407451784	0.2930355916406819	0.28387540624860297	0.2955282667401812	0.2969075969474644	0.2960081295581061	0.2936569950643802	0.2927052608373115	0.29423447802824393	0.29418632492159774	0.29259353276455236	0.2998400122521606	0.2917235942530166	0.008132200681816385	0.007856699811507497	0.024433815574044088	0.007993222035229773	0.004822269701710514	0.029823867416030606	0.03611463050179688	0.037957216173140615	0.010885520674100226	0.03928727816696752	0.01738656898235999	0.023588072912704684	0.013977497686238606	0.02021865495099883	0.015666059807866416	0.023749743360230138	0.007669631192305216	0.018522311276977527	0.0	0.008665494793521217
G4-M5	0.2851857613035813	0.28596428334818547	0.2903877896065993	0.28786931125193477	0.3019221687514504	0.2886027483568262	0.30789734798407076	0.29132843098182987	0.286248728640066	0.2836151477905017	0.2853301483023263	0.28449370020269676	0.2904094216439188	0.29862054957490775	0.28926347155430765	0.28696867925824604	0.28781953089157725	0.2850337087257314	0.28978802939298504	0.2858641993095681	0.2843890328589343	0.27520991145508167	0.28688170798700524	0.2882610381657169	0.2873615707763585	0.28501043628263273	0.2840587022269926	0.2855879192464965	0.28553976613985027	0.2839469739828048	0.2911934534704132	0.283077035471269	0.016778759463563886	0.016503258593254997	0.033080374355791586	0.016639780816977277	0.008417169515155082	0.029808322111129867	0.02746807172004937	0.02929172137961939	0.012891173074295617	0.030621783373446287	0.026033127764107492	0.03223463169445218	0.022624056467986108	0.028865213732746337	0.024312618589613918	0.03239630214197763	0.009639186232958367	0.009856816483456312	0.008665494793521217	0.0
